I1,I3,I5,I7,I9,I11,I13,I15,I17,I19,I21,I23,I25,I27,I29,Target
0.5032,0.1268,0.0023,0.0172,0.017,0.0023,0.0044,0.0008,0,0,0,0,0,0,0,11
0.5001,0.1222,0.0076,0.0162,0.0178,0.0023,0.0043,0.0021,0,0,0,0,0,0,0,11
0.5076,0.129,0.0025,0.0163,0.0177,0.0024,0.0048,0.0007,0,0,0,0,0,0,0,11
0.501,0.1246,0.0057,0.0154,0.0171,0.0019,0.0041,0.0014,0,0,0,0,0,0,0,11
0.5068,0.1231,0.0039,0.0177,0.0199,0.0051,0.0049,0.003,0,0,0,0,0,0,0,11
0.3667,0.077,0.0159,0.0139,0.0009,0.0088,0,0.0013,0,0,0,0,0,0,0,12
0.3699,0.0781,0.0163,0.0143,0.0002,0.0083,0,0.0014,0,0,0,0,0,0,0,12
0.3782,0.0769,0.0166,0.0136,-0.0006,0.0063,0,0,0,0,0,0,0,0,0,12
0.3781,0.077,0.0125,0.0157,-0.0011,0.0089,0,0.0015,0,0,0,0,0,0,0,12
0.3793,0.0783,0.0156,0.0136,-0.0003,0.0085,0,0.0019,0,0,0,0,0,0,0,12
0.3759,0.0771,0.0173,0.0138,0.0011,0.0085,0,0.0013,0,0,0,0,0,0,0,12
0.3775,0.0774,0.0151,0.0139,0.001,0.0087,0,0.0022,0,0,0,0,0,0,0,12
0.3679,0.0768,0.0154,0.0147,0.0003,0.0096,0,0.0027,0,0,0,0,0,0,0,12
0.3797,0.0777,0.0159,0.0139,0.0009,0.0099,0,0.0001,0,0,0,0,0,0,0,12
0.369,0.0751,0.0142,0.014,-0.0009,0.0077,0,0.0001,0,0,0,0,0,0,0,12
0.3744,0.0765,0.0141,0.0129,-0.0006,0.0084,0,0.0009,0,0,0,0,0,0,0,12
0.3679,0.0752,0.0145,0.0134,0.0004,0.008,0,0.003,0,0,0,0,0,0,0,12
0.3774,0.0781,0.0168,0.014,0.0011,0.0097,0,0.0017,0,0,0,0,0,0,0,12
0.3783,0.078,0.0163,0.0145,0.0004,0.0089,0,0.0016,0,0,0,0,0,0,0,12
0.3693,0.0781,0.0147,0.0151,0.0006,0.0088,0,0.0037,0,0,0,0,0,0,0,12
0.367,0.0771,0.015,0.0159,0.0017,0.0107,0,0.0046,0,0,0,0,0,0,0,12
0.3685,0.0755,0.0153,0.0174,0.0005,0.0108,0,0.005,0,0,0,0,0,0,0,12
0.3676,0.0762,0.0154,0.0168,0.0013,0.0132,0,0.0054,0.0003,0.0002,0,0,0,0,0,12
0.37,0.0789,0.0151,0.0171,0.0007,0.0129,0,0.0069,0.0003,0.0045,0.0024,0,0,0,0,12
0.369,0.0786,0.0164,0.0193,0.0009,0.0156,0.0013,0.0089,0.0036,0.0033,0.0033,0,0.0004,0,0,12
0.3697,0.0772,0.0159,0.0167,0.0005,0.0145,0.0005,0.0086,0.0018,0.0039,0.0029,0,0.0007,0,0.0007,12
0.3801,0.0787,0.0191,0.0175,0.0025,0.0145,0.0006,0.008,0.0039,0.0041,0.0034,0.0007,0,0,0,12
0.3797,0.0786,0.0178,0.017,0.0027,0.0156,0.001,0.0097,0.0021,0.0039,0.0029,0,0.0001,0,0,12
0.3788,0.0801,0.0177,0.0177,0.0031,0.0128,0,0.0081,0.0023,0.0043,0.0031,0,0.0014,0,0,12
0.3738,0.0796,0.0163,0.0175,0.0013,0.0144,0,0.0086,0.0028,0.0019,0.0037,0,0,0,0,12
0.3813,0.0796,0.018,0.0178,0.003,0.0156,0,0.0084,0.0028,0.0042,0.0035,0,0,0,0,12
0.3797,0.0802,0.0175,0.0188,0.0016,0.0151,0.002,0.0091,0.001,0.0041,0.0044,0.0004,0,0,0,12
0.3794,0.0805,0.018,0.0185,0.0031,0.014,0,0.0083,0.0008,0.0049,0.0024,0,0,0,0,12
0.3781,0.0804,0.0187,0.0177,0.0015,0.0165,0.0007,0.0103,0.0022,0.0033,0.0018,0.0003,0,0,0,12
0.3804,0.079,0.0175,0.0171,0.0023,0.0152,0.0011,0.0088,0.0014,0.0031,0.0041,0,0,0,0,12
0.3795,0.0771,0.0181,0.0189,0.0038,0.0157,0.0017,0.0087,0.002,0.0045,0.0039,0,0,0,0,12
0.3732,0.0792,0.0155,0.0193,0.0008,0.0168,0,0.0081,0.0026,0.0033,0.0038,0,0,0,0,12
0.372,0.0781,0.014,0.0181,0.0011,0.0151,0.0012,0.0098,0.0019,0.0028,0.0036,0,0,0,0,12
0.3686,0.0782,0.0156,0.0191,0.0012,0.0145,0,0.0087,0.0031,0.0018,0.004,0,0.0003,0,0,12
0.3687,0.0787,0.0161,0.0192,-0.0003,0.0153,0.0011,0.0081,0.0034,0.0028,0.0038,0,0.0009,0,0,12
0.3686,0.078,0.0153,0.0182,0.0016,0.0156,0.0003,0.0088,0.0042,0.0026,0.0034,0,0.0006,0,0,12
0.3682,0.0793,0.0149,0.0192,-0.001,0.0141,0,0.0081,0.0022,0.0026,0.0037,0,0.0006,0,0,12
0.3699,0.0779,0.0148,0.0182,-0.0007,0.0155,0.0008,0.0078,0.0017,0.0026,0.0044,0,0.0006,0,0,12
0.3682,0.0784,0.0144,0.0194,0,0.0156,0.0003,0.0079,0.0028,0.0029,0.0025,0,0.0002,0,0,12
0.3704,0.0772,0.0155,0.0183,0.0004,0.0153,0.0024,0.0095,0.0033,0.0023,0.0018,0,0.0005,0,0,12
0.3672,0.0784,0.0152,0.0195,0.0022,0.0171,0.0002,0.0077,0.0019,0.0044,0.003,0,0.0004,0,0,12
0.3678,0.0779,0.0156,0.0177,0.0011,0.0143,0.0027,0.0081,0.0028,0.0037,0.0022,0.0003,0,0,0,12
0.3684,0.0787,0.0154,0.0183,0.0005,0.016,0.0011,0.0084,0.003,0.0035,0.004,0,0.0008,0,0,12
0.3687,0.0759,0.0146,0.0197,-0.0009,0.0157,0.0011,0.0077,0.0041,0.0016,0.0036,0,0.0017,0,0,12
0.3766,0.0805,0.0159,0.0182,0.0028,0.0141,0,0.0084,0.0022,0.0045,0.0026,0,0.0012,0,0,12
0.3772,0.0795,0.0167,0.018,0.0008,0.0154,0.001,0.0082,0.0034,0.0021,0.0043,0,0,0,0,12
0.378,0.08,0.018,0.0163,0.0027,0.0144,0.0009,0.0079,0.0025,0.0022,0.0022,0,0.0001,0,0,12
0.3716,0.0791,0.0162,0.018,0.0015,0.0155,0.0016,0.0075,0.0033,0.0038,0.0035,0,0,0,0,12
0.3677,0.078,0.0152,0.0184,0.0014,0.0142,0,0.007,0.0016,0.0025,0.0008,0,0,0,0,12
0.3664,0.0775,0.0155,0.0178,0.0006,0.0134,0.001,0.0082,0.0022,0.0014,0.0029,0,0,0,0,12
0.3765,0.0815,0.0171,0.0175,0.003,0.0132,0,0.0069,0.0025,0.0024,0.0014,0,0,0,0,12
0.3778,0.0788,0.0151,0.0153,0.0024,0.0131,0.0014,0.0079,0.0013,0.003,0.0011,0,0,0,0,12
0.3795,0.0799,0.0183,0.0166,0.0025,0.0154,0.0018,0.0103,0.0005,0.0039,0.0019,0.0002,0.0002,0,0,12
0.3772,0.0776,0.0186,0.0181,0.0024,0.0142,0.0002,0.0079,0.0034,0.0044,0.0032,0,0.0013,0,0.0008,12
0.3784,0.0797,0.0193,0.017,0.0027,0.0151,0.0006,0.0093,0.0024,0.0042,0.0026,0,0,0,0,12
0.3674,0.0789,0.0167,0.0169,0.001,0.0168,0,0.0095,0.0022,0.0027,0.0032,0,0,0,0,12
0.3778,0.08,0.0179,0.0185,0.0024,0.0157,0.0009,0.0089,0.0022,0.0039,0.003,0,0.0001,0,0,12
0.3665,0.0778,0.0151,0.0173,0.0034,0.0143,0.0001,0.0094,0.0035,0.0033,0.0022,0,0,0,0,12
0.3772,0.0806,0.0182,0.017,0.0028,0.0151,0,0.0091,0.0026,0.0023,0.0032,0,0.0004,0,0.0001,12
0.3784,0.08,0.0168,0.0168,0.0027,0.0147,0,0.0089,0.0025,0.003,0.0034,0,0.0004,0,0,12
0.3795,0.0792,0.0162,0.0172,0.0017,0.0139,0.0008,0.0082,0.0015,0.0042,0.0021,0,0,0,0,12
0.3774,0.0786,0.0175,0.0173,0.0026,0.0134,0.0004,0.0084,0.0015,0.0023,0.0035,0,0,0,0,12
0.3781,0.0781,0.0176,0.017,0.0025,0.0128,0,0.0068,0.0018,0.0019,0.0004,0,0,0,0,12
0.3757,0.0789,0.0163,0.017,0.0026,0.0126,0,0.0088,0.0011,0.0026,0.0011,0,0,0,0,12
0.3776,0.0789,0.0164,0.017,0.0023,0.0125,0.0004,0.007,0.0017,0.0034,0.0006,0,0,0,0,12
0.3781,0.0809,0.0158,0.0165,0.002,0.0128,0,0.0056,0.0007,0,0,0,0,0,0,12
0.3767,0.0794,0.0162,0.0166,0.0025,0.0129,0,0.0067,0,0,0,0,0,0,0,12
0.377,0.0784,0.0168,0.017,0.003,0.0133,0.0003,0.0072,0,0.0009,0.0011,0,0,0,0,12
0.3779,0.079,0.0162,0.0158,0.0027,0.0119,0,0.0052,0.0011,0.0019,0.0007,0,0,0,0,12
0.3735,0.0771,0.0161,0.0174,0.0033,0.0131,0,0.0067,0,0.0017,0,0,0,0,0,12
0.3752,0.0795,0.0152,0.0182,0.0028,0.014,0,0.0058,0.0003,0.0007,0,0,0,0,0,12
0.3764,0.0789,0.016,0.015,0.0019,0.0112,0,0.0049,0.0001,0,0,0,0,0,0,12
0.3679,0.0765,0.0171,0.016,0.0013,0.0106,0,0.0051,0,0,0,0,0,0,0,12
0.3759,0.0791,0.0162,0.0162,0.0012,0.0095,0,0.003,0,0,0,0,0,0,0,12
0.3768,0.0772,0.0147,0.0151,0,0.0093,0,0.0033,0,0,0,0,0,0,0,12
0.3749,0.0788,0.016,0.0153,0.0002,0.0079,0,0.0007,0,0,0,0,0,0,0,12
0.3786,0.0755,0.0152,0.0144,0.0032,0.0081,0,0.0014,0,0,0,0,0,0,0,12
0.3764,0.077,0.0147,0.0138,0.0004,0.0082,0,0.0001,0,0,0,0,0,0,0,12
0.3754,0.0775,0.0155,0.0142,0.0003,0.0059,0,0,0,0,0,0,0,0,0,12
0.3754,0.0766,0.0153,0.0145,0.0003,0.0072,0,0.0025,0,0,0,0,0,0,0,12
0.3755,0.0767,0.0145,0.0151,-0.0008,0.0096,0,0.0005,0,0,0,0,0,0,0,12
0.3666,0.0763,0.0108,0.0142,-0.0008,0.0072,0,0.0006,0,0,0,0,0,0,0,12
0.3657,0.0769,0.0129,0.0158,-0.001,0.0078,0,0.0006,0,0,0,0,0,0,0,12
0.3654,0.0767,0.012,0.0142,-0.0017,0.0074,0,0.0006,0,0,0,0,0,0,0,12
0.3662,0.0764,0.0134,0.0134,-0.0006,0.0083,0,0.0014,0,0,0,0,0,0,0,12
0.3669,0.0762,0.0141,0.0143,-0.0003,0.0079,0,0.0015,0,0,0,0,0,0,0,12
0.3656,0.0758,0.0134,0.015,-0.0016,0.0102,0,0.0033,0,0,0,0,0,0,0,12
0.3681,0.0763,0.0144,0.0162,0.0005,0.0118,0,0.0047,0.0003,0.0004,0,0,0,0,0,12
0.366,0.0781,0.0162,0.0165,0.0015,0.0122,0,0.0056,0.0014,0,0,0,0,0,0,12
0.3671,0.0763,0.0141,0.0172,-0.0003,0.0151,0,0.0064,0.0028,0.0003,0.0008,0,0,0,0,12
0.3731,0.0809,0.0172,0.0191,0.0021,0.014,0.0005,0.007,0.0011,0.0009,0.0019,0,0,0,0,12
0.3684,0.0769,0.0139,0.0171,-0.0002,0.0146,0.0006,0.0075,0.0032,0.003,0.0017,0,0.0004,0,0,12
0.3678,0.0783,0.0144,0.0176,0.001,0.0139,0,0.0088,0.0025,0.0026,0.0033,0,0.0013,0,0,12
0.367,0.077,0.0142,0.0187,0.0009,0.0151,0,0.0084,0.0017,0.0032,0.0052,0,0.0012,0,0.0001,12
0.367,0.079,0.0136,0.0181,0.0022,0.0151,0,0.0097,0.0031,0.0026,0.0044,0,0.0014,0,0.0001,12
0.3672,0.0771,0.0148,0.0181,0.0003,0.0149,0.0001,0.0091,0.0042,0.0031,0.005,0,0.0011,0,0,12
0.3687,0.0771,0.0146,0.0179,0.0018,0.0156,0.0003,0.0079,0.0029,0.0034,0.0021,0,0.0015,0,0,12
0.3668,0.0794,0.013,0.0182,0.0013,0.0149,0.0015,0.0084,0.0036,0.0024,0.0041,0,0.0006,0,0,12
0.3688,0.0793,0.0142,0.0183,-0.0012,0.0155,0.0007,0.008,0.0023,0.0022,0.003,0,0.0007,0,0,12
0.366,0.0772,0.0138,0.0185,0.0012,0.0139,0,0.0076,0.0032,0.0017,0.0019,0,0.0001,0,0,12
0.5379,0.1758,0.0399,0.0346,0.0018,0.0042,0,0.0111,0,0.0111,0,0.0093,0.0024,0.0041,0.0014,13
0.5375,0.1748,0.0382,0.0349,0.0021,0.0041,0,0.0114,0,0.0113,0,0.0093,0.0016,0.0024,0.0008,13
0.5395,0.1742,0.0378,0.0342,0.0016,0.005,0,0.0129,0,0.0119,0,0.0091,0.0038,0.0013,0.0011,13
0.5395,0.1741,0.038,0.0345,0.0029,0.0049,0,0.0139,0,0.0131,0,0.0088,0.0012,0.0033,0.0002,13
0.5371,0.1748,0.0376,0.0345,0.0033,0.0046,0,0.014,0,0.0127,0,0.0085,0.0006,0.0013,0.0004,13
0.5405,0.1727,0.0374,0.034,0.0051,0.0057,0,0.0142,0,0.0131,0.0026,0.008,0.004,0,0.0005,13
0.5375,0.1736,0.036,0.0334,0.0051,0.005,0,0.0153,0,0.0124,0.0011,0.0066,0.0028,0,0,13
0.5352,0.1749,0.0346,0.0315,0.0052,0.0056,0,0.0141,0,0.0106,0.0009,0.0066,0.0015,0,0,13
0.536,0.1733,0.0342,0.031,0.0046,0.0061,0,0.0152,0,0.012,0.0013,0.0037,0.0022,0,0,13
0.5324,0.1711,0.0345,0.0307,0.0056,0.0045,0,0.0146,0.0001,0.0091,0.001,0.0031,0.0002,0,0,13
0.5315,0.1708,0.0344,0.0304,0.007,0.0053,0,0.0154,0.0011,0.0093,0.0021,0.0022,0.0014,0,0,13
0.5315,0.1713,0.0341,0.0307,0.0075,0.0072,0,0.0163,0.0006,0.0128,0.0023,0.0039,0.0015,0,0,13
0.531,0.171,0.0327,0.03,0.0071,0.006,0,0.0152,0.0021,0.0119,0.0028,0.0041,0.002,0,0,13
0.5328,0.1709,0.0329,0.03,0.0067,0.0078,0,0.0142,0.0007,0.0105,0.0006,0.0018,0.0005,0,0,13
0.5308,0.171,0.0322,0.0301,0.0065,0.006,0,0.0144,0.0029,0.0094,0.0026,0.0021,0.0003,0,0,13
0.5309,0.1699,0.0335,0.0291,0.006,0.0061,0,0.0139,0,0.0086,0.0002,0.001,0,0,0,13
0.5308,0.1698,0.0333,0.0289,0.0064,0.0069,0,0.0133,0,0.0087,0.0004,0,0,0,0,13
0.5295,0.1689,0.0324,0.0289,0.0065,0.0063,0,0.0109,0,0.005,0,0,0,0,0,13
0.5279,0.1689,0.0331,0.0272,0.0049,0.0048,0,0.0095,0,0.004,0,0,0,0,0,13
0.5301,0.1671,0.0336,0.0278,0.0048,0.0046,0,0.0092,0,0.0025,0,0,0,0,0,13
0.5258,0.1677,0.0322,0.0267,0.0058,0.004,0,0.0083,0,0.0007,0,0,0,0,0,13
0.5293,0.1661,0.0311,0.0272,0.0057,0.0027,0,0.0066,0,0.0015,0,0,0,0,0,13
0.5271,0.1681,0.0313,0.0273,0.0051,0.0039,0,0.0072,0,0.0023,0,0,0,0,0,13
0.5272,0.167,0.0304,0.0266,0.0048,0.0055,0,0.0076,0,0.0017,0,0,0,0,0,13
0.5285,0.1674,0.0304,0.0268,0.0071,0.0027,0,0.0076,0,0.0001,0,0,0,0,0,13
0.5347,0.1668,0.0318,0.025,0.0051,0.0054,0,0.0096,0,0.0009,0,0,0,0,0,13
0.5358,0.167,0.0322,0.0262,0.0063,0.0036,0,0.0092,0,0.0035,0,0,0,0,0,13
0.5414,0.1693,0.032,0.0249,0.0072,0.008,0,0.0107,0,0.0026,0,0,0,0,0,13
0.5381,0.1682,0.0323,0.0273,0.0068,0.0068,0,0.0092,0,0.004,0,0,0,0,0,13
0.5263,0.168,0.0316,0.0264,0.0075,0.0062,0,0.0106,0,0.0033,0,0,0,0,0,13
0.5286,0.1687,0.032,0.0282,0.0057,0.0066,0,0.0085,0,0.0023,0,0,0,0,0,13
0.5251,0.1671,0.0307,0.0254,0.0068,0.0071,0,0.0099,0,0.0037,0,0,0,0,0,13
0.5269,0.1688,0.0307,0.0266,0.0076,0.0061,0,0.0102,0,0.0036,0,0,0,0,0,13
0.5253,0.1675,0.0313,0.0267,0.0068,0.0072,0,0.0103,0,0.0046,0,0,0,0,0,13
0.5263,0.1685,0.0312,0.0265,0.0071,0.0065,0,0.0078,0,0.0034,0,0,0,0,0,13
0.5278,0.1668,0.0315,0.0263,0.0069,0.0047,0,0.0092,0,0.0026,0,0,0,0,0,13
0.526,0.1676,0.0302,0.0261,0.0081,0.0066,0,0.0084,0,0.0014,0,0,0,0,0,13
0.5254,0.1666,0.0318,0.0261,0.0061,0.0057,0,0.0075,0,0.002,0,0,0,0,0,13
0.5275,0.1673,0.0323,0.0259,0.0081,0.0049,0,0.0078,0,0.0027,0,0,0,0,0,13
0.5255,0.1675,0.0313,0.0261,0.0098,0.0072,0,0.0101,0,0.0032,0,0,0,0,0,13
0.526,0.1688,0.0322,0.0271,0.0081,0.0065,0,0.0124,0.0004,0.0056,0.0012,0,0,0,0,13
0.5277,0.169,0.0321,0.0265,0.0071,0.0076,0,0.0127,0.0013,0.0053,0.0007,0,0,0,0,13
0.5254,0.1694,0.0305,0.0275,0.0092,0.0071,0,0.0127,0,0.0062,0.0001,0,0,0,0,13
0.5278,0.1682,0.0322,0.0275,0.0083,0.0068,0,0.0132,0,0.0072,0,0,0,0,0,13
0.5295,0.1698,0.0321,0.0284,0.0075,0.0069,0,0.0145,0.0015,0.0087,0.002,0,0.0003,0,0,13
0.5264,0.1699,0.0324,0.0271,0.0095,0.0078,0,0.016,0.0007,0.0093,0.0025,0.0026,0.0004,0,0,13
0.5411,0.1716,0.0311,0.0262,0.0087,0.0104,0,0.017,0.001,0.0099,0.004,0.0003,0.0011,0,0,13
0.5289,0.1695,0.0304,0.0285,0.0085,0.0091,0,0.0206,0.0025,0.0134,0.0023,0.0038,0,0,0,13
0.5194,0.1712,0.0318,0.0292,0.0099,0.0053,0,0.0184,0.0025,0.0135,0.0052,0.004,0.0039,0,0,13
0.546,0.1722,0.0329,0.0265,0.0081,0.0123,0,0.0197,0.0023,0.0142,0.0032,0.0028,0.0019,0,0,13
0.5387,0.1722,0.0324,0.028,0.0089,0.0107,0.0002,0.0192,0.0014,0.014,0.0003,0.0048,0.0005,0,0,13
0.5489,0.1727,0.0327,0.027,0.0083,0.0086,0,0.0175,0.0025,0.0123,0.0039,0.0036,0.0028,0,0,13
0.5309,0.1713,0.0314,0.0285,0.0101,0.0113,0.0002,0.0193,0.0032,0.013,0.0045,0.0042,0.0028,0,0,13
0.538,0.1713,0.0333,0.0268,0.0115,0.0114,0.0012,0.019,0.0026,0.0129,0.0047,0.0049,0.0025,0,0,13
0.5294,0.1714,0.0331,0.027,0.0089,0.012,0,0.0199,0.0014,0.0128,0.0017,0.0033,0,0,0,13
0.5318,0.1702,0.0329,0.0283,0.0099,0.0102,0,0.0191,0.0028,0.0118,0.0025,0.0031,0,0,0,13
0.5108,0.1705,0.0317,0.0294,0.0088,0.0099,0,0.0205,0.0019,0.0115,0.0021,0.0037,0.0011,0,0,13
0.5405,0.1729,0.0317,0.0264,0.0084,0.0106,0.001,0.0177,0,0.0118,0.0011,0.0018,0,0,0,13
0.545,0.1696,0.0313,0.0266,0.0092,0.01,0,0.0199,0.0015,0.011,0.001,0.0017,0,0,0,13
0.5271,0.1699,0.0311,0.0289,0.0068,0.0086,0,0.0166,0.0012,0.0096,0.001,0.0022,0.0003,0,0,13
0.5433,0.1724,0.0331,0.0277,0.0088,0.0117,0.0006,0.0184,0.0033,0.0116,0.0032,0.0052,0.0019,0,0,13
0.544,0.1727,0.0299,0.026,0.0103,0.0083,0,0.0154,0.0032,0.01,0.0068,0.0032,0.0054,0,0,13
0.5272,0.1692,0.032,0.0298,0.0101,0.006,0,0.0142,0.005,0.0103,0.0064,0.0006,0.0065,0,0,13
0.5059,0.1712,0.0318,0.0271,0.0092,0.009,0,0.0144,0.0028,0.0092,0.0024,0.0013,0.0016,0,0,13
0.5256,0.169,0.0327,0.0275,0.0085,0.0094,0,0.0156,0,0.0087,0.0006,0.0003,0,0,0,13
0.5275,0.1688,0.0317,0.0273,0.008,0.008,0,0.0135,0,0.0059,0,0,0,0,0,13
0.5282,0.1704,0.0292,0.0266,0.0079,0.0097,0,0.0158,0.0011,0.0077,0.0006,0,0,0,0,13
0.526,0.1687,0.0295,0.027,0.009,0.009,0,0.0136,0.0001,0.0094,0.0023,0.0001,0,0,0,13
0.5287,0.167,0.0316,0.0295,0.0081,0.0078,0,0.0167,0.0018,0.0071,0,0.0001,0,0,0,13
0.5161,0.1679,0.0304,0.0249,0.0092,0.0094,0,0.0139,0.0005,0.0068,0,0,0,0,0,13
0.5268,0.1687,0.032,0.0279,0.0095,0.0083,0,0.0176,0.0012,0.012,0.0014,0.0035,0,0,0,13
0.5287,0.1687,0.0325,0.0289,0.0091,0.0078,0,0.0178,0.0029,0.0123,0.0048,0.002,0.0021,0,0,13
0.5253,0.1666,0.0317,0.0286,0.0096,0.0103,0.0002,0.0198,0.0028,0.0144,0.0044,0.0031,0.0016,0,0,13
0.5252,0.1689,0.032,0.0278,0.0094,0.0085,0.0009,0.0197,0.0028,0.0136,0.0044,0.0034,0.0022,0,0,13
0.5269,0.1697,0.0333,0.028,0.0095,0.0104,0.0001,0.0189,0.0032,0.0136,0.0052,0.0046,0.0033,0,0,13
0.5274,0.1696,0.0323,0.0283,0.0104,0.0109,0,0.0183,0.0025,0.0154,0.0043,0.0052,0.0034,0,0,13
0.5282,0.1691,0.0314,0.0297,0.0095,0.0074,0,0.016,0.0001,0.0154,0.0033,0.0052,0.0027,0,0,13
0.528,0.1694,0.0312,0.0264,0.01,0.01,0.0004,0.0196,0.0022,0.0146,0.003,0.0037,0.0005,0,0,13
0.5292,0.1695,0.0305,0.029,0.0099,0.0089,0,0.0183,0.0027,0.0144,0.0035,0.0035,0.002,0,0,13
0.5458,0.1709,0.0326,0.0263,0.0091,0.0104,0,0.0191,0.0026,0.014,0.0037,0.0057,0.0022,0,0,13
0.5479,0.1693,0.0323,0.0264,0.0113,0.0128,0.0022,0.0207,0.0021,0.0139,0.0008,0.0032,0,0,0,13
0.5278,0.1704,0.0309,0.0295,0.0097,0.0085,0,0.018,0.0025,0.0123,0.0037,0.0046,0.0024,0,0,13
0.5504,0.1714,0.0329,0.0262,0.0081,0.009,0,0.0194,0.0019,0.0131,0.0006,0.0026,0,0,0,13
0.548,0.1704,0.0299,0.0249,0.0094,0.0116,0.0019,0.0201,0.002,0.0138,0.0038,0.0024,0.0001,0,0,13
0.5407,0.17,0.0323,0.0284,0.0096,0.009,0,0.0161,0.0026,0.0107,0.0002,0.003,0,0,0,13
0.532,0.1708,0.0325,0.0287,0.0106,0.0092,0,0.0157,0.002,0.0107,0.0023,0.0024,0,0,0,13
0.5418,0.17,0.0304,0.0286,0.0094,0.0085,0,0.0172,0.0006,0.0107,0.0002,0.0022,0.0003,0,0,13
0.5289,0.1697,0.0313,0.0252,0.0088,0.0088,0,0.0167,0.002,0.0101,0.0021,0.0019,0.0001,0,0,13
0.5271,0.168,0.0314,0.027,0.0089,0.0081,0,0.0144,0.0009,0.0091,0.0001,0,0,0,0,13
0.5287,0.1702,0.0308,0.0277,0.0088,0.009,0,0.0179,0.0005,0.0105,0.0015,0.0001,0,0,0,13
0.5288,0.1692,0.0308,0.0268,0.008,0.0079,0,0.0159,0.0006,0.01,0.0013,0.0018,0,0,0,13
0.5298,0.1693,0.032,0.0272,0.0101,0.0106,0,0.0192,0.0017,0.0107,0.0019,0.0007,0.001,0,0,13
0.5265,0.169,0.0321,0.0262,0.0092,0.0077,0,0.0158,0.0015,0.0104,0.0023,0.0009,0.0002,0,0,13
0.5309,0.1694,0.0296,0.0278,0.0087,0.0079,0,0.0167,0.0013,0.0124,0.0034,0.0014,0,0,0,13
0.5256,0.1678,0.0299,0.027,0.0108,0.0116,0,0.0151,0.0038,0.0104,0.0029,0,0,0,0,13
0.5272,0.1669,0.0318,0.0275,0.0101,0.01,0,0.0168,0.0022,0.011,0.0028,0.0013,0.0005,0,0,13
0.5276,0.1677,0.0298,0.0277,0.0092,0.0101,0,0.0176,0.0019,0.0113,0.0022,0.0013,0,0,0,13
0.5289,0.1671,0.0297,0.0273,0.0092,0.0104,0,0.0171,0.0025,0.0106,0.0018,0.002,0,0,0,13
0.5252,0.1685,0.0308,0.0284,0.012,0.0112,0,0.018,0.0024,0.0144,0.0043,0.0028,0,0,0,13
0.5264,0.1691,0.0303,0.0281,0.0119,0.0124,0,0.0185,0.0024,0.0141,0.0045,0.002,0.0019,0,0,13
0.5775,0.1292,0.0358,0.0191,0.0068,0.0157,0,0.0032,0,0,0.0002,0,0,0,0,14
0.5842,0.134,0.0378,0.0201,0.0107,0.0165,0,0.0044,0,0,0,0,0,0,0,14
0.5867,0.1287,0.0365,0.0188,0.0061,0.0151,0,0.0055,0,0,0,0,0,0,0,14
0.5784,0.131,0.0371,0.0199,0.0061,0.0169,0,0.004,0,0,0,0,0,0,0,14
0.5913,0.1329,0.0369,0.0179,0.0079,0.0151,0,0.0042,0,0,0,0,0,0,0,14
0.5859,0.1291,0.034,0.0183,0.0055,0.016,0,0.0043,0,0,0,0,0,0,0,14
0.6076,0.1315,0.0353,0.0182,0.0053,0.0147,0,0.0029,0,0,0,0,0,0,0,14
0.5933,0.1303,0.0384,0.0186,0.0076,0.0156,0,0.0042,0,0,0,0,0,0,0,14
0.5828,0.1307,0.0384,0.0178,0.0079,0.0149,0,0.0048,0,0,0,0,0,0,0,14
0.5871,0.1295,0.0346,0.0159,0.0071,0.0136,0,0.0022,0,0,0,0,0,0,0,14
0.5832,0.1312,0.0356,0.0191,0.005,0.0136,0,0.003,0,0,0,0,0,0,0,14
0.5785,0.1283,0.0338,0.0159,0.0063,0.0134,0,0.0007,0,0,0,0,0,0,0,14
0.5913,0.1287,0.0349,0.0157,0.0046,0.0107,0,0,0,0,0,0,0,0,0,14
0.5759,0.1265,0.0308,0.0164,0.0031,0.0095,0,0.0015,0,0,0,0,0,0,0,14
0.5879,0.1278,0.0332,0.0146,0.0033,0.008,0,0,0,0,0,0,0,0,0,14
0.5785,0.1306,0.0364,0.0169,0.0031,0.0089,0,0,0,0,0,0,0,0,0,14
0.5844,0.1297,0.0317,0.015,0.0044,0.0099,0,0,0,0,0,0,0,0,0,14
0.5752,0.1255,0.0314,0.0168,0.0016,0.0087,0,0.0008,0,0,0,0,0,0,0,14
0.5752,0.1265,0.0322,0.016,0.003,0.0118,0,0.0001,0,0,0,0,0,0,0,14
0.5863,0.1301,0.0314,0.017,0.0033,0.0115,0,0,0,0,0,0,0,0,0,14
0.5856,0.1283,0.0338,0.0167,0.0037,0.011,0,0,0,0,0,0,0,0,0,14
0.5843,0.1287,0.0319,0.0163,0.0035,0.0103,0,0,0,0,0,0,0,0,0,14
0.5868,0.1295,0.0309,0.0145,0.0029,0.0091,0,0,0,0,0,0,0,0,0,14
0.5745,0.129,0.0316,0.0163,0.0028,0.0083,0,0,0,0,0,0,0,0,0,14
0.5864,0.1306,0.034,0.0144,0.0026,0.0112,0,0.0005,0,0,0,0,0,0,0,14
0.583,0.1256,0.0316,0.0175,0.0027,0.0101,0,0.0005,0,0,0,0,0,0,0,14
